CCN1C(=CC=N1)C(=O)NC(C)C2=CC=CC=C2	CC(N)c1ccccc1.CCn1cccn1
CC1=CC=C(C=C1)NC(=O)C(=O)NCC2(CC2)C3=CC=C(C=C3)OC	COc1ccc(C2(CN)CC2)cc1.Cc1ccc(N)cc1
C1=CC=C(C=C1)C2=CC(=C(C3=NC4=CC=CC=C4N23)C(=O)O)C5=CC=CC=C5	O.c1ccc(-c2cc(-c3ccccc3)n3c(c2)nc2ccccc23)cc1
CCC1=CC=C(C=C1)C(=O)NNC(=O)C(C)OC2=CC=C(C=C2)C	CCOc1ccc(C)cc1.CCc1ccccc1.NN
CC(C1=CC=C(C=C1)Cl)NC(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)N3CCCCC3	CC(N)c1ccc(Cl)cc1.COc1ccccc1S(=O)(=O)N1CCCCC1
C1=CC(=CC(=C1)O)C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-]	NN=Cc1ccc([N+](=O)[O-])o1.Oc1ccccc1
CCCC(C)NC(=O)C(C1=CC=C(C=C1)C)N(CCC)C(=O)C(CO)NC(=O)OC(C)(C)C	CC(C)(C)O.CCCC(C)N.CCCNCc1ccc(C)cc1.NCCO
C1CN(CC1C2=CC=CC=C2)C(=O)C3=NC4=C(C=CC=C4O)C=C3	Oc1cccc2cccnc12.c1ccc(C2CCNC2)cc1
CC(C)COC(=O)CC1C(=O)NCCN1C(=O)C=CC2=CC(=CC=C2)[N+](=O)[O-]	C=Cc1cccc([N+](=O)[O-])c1.CC(C)CO.CCNCCN
CC1=CC=CC(=C1C)C(=O)N2CCN(CC2)CCC(=O)O	CCN1CCNCC1.Cc1ccccc1C.O
CC(CC1COCC1=O)S(=O)(=O)N	COCCCC(C)S(N)(=O)=O
C1CC(C1)C(=O)NCCC2CCC(C(O2)CO)NS(=O)(=O)CC3=CC=CC=C3	C1CCC1.NCCC1CCC(NS(=O)(=O)Cc2ccccc2)C(CO)O1
CC(C)C1=CC(=CC=C1)NC(=O)CC2=CC(=CC=C2)F	CC(C)c1cccc(N)c1.Cc1cccc(F)c1
CCCOC1=CC=CC(=C1)C(=O)N2CCC(C2)N	CCCOc1ccccc1.NC1CCNC1
C1=CC(=CC=C1NC(=O)COC(=O)CSC2=NC=NC3=C2C=CS3)S(=O)(=O)N	CO.CSc1ncnc2sccc12.Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)OC(=O)N1CCCC(C1)C(=O)N(C)CC2=CN=CC=C2	C1CCNCC1.CC(C)(C)O.CNCc1cccnc1
CCC(C)NC(=O)CSC1=NC2=CC=CC=C2N1C	CCC(C)N.CSc1nc2ccccc2n1C
CCN(C1=CN=NC=C1)C(=O)C2=C(N(N=C2)C(C)C(C)C)C	CCNc1ccnnc1.Cc1ccnn1C(C)C(C)C
C1CC(N(C1)CC2=CC=CC=C2CNC(=O)C3=CC=CS3)CO	NCc1ccccc1CN1CCCC1CO.c1ccsc1
CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC=CC=CCCCCC)O	CCCCCC=CC=CCCCCCCCC.CCCCCCCCCCCCCC=CC(O)C(N)CO.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCO
C1=CC=C(C=C1)CC(=O)NC(C2=CC=CC=C2)C3=NC4=C(N3)C=C(C=C4)[N+](=O)[O-]	Cc1ccccc1.NC(c1ccccc1)c1nc2ccc([N+](=O)[O-])cc2[nH]1
CCOC1=CC=C(C=C1)N2C(=O)C(=CC3=CC(=C(C=C3)OCC(=O)NC4=CC(=CC=C4)[N+](=O)[O-])OC)SC2=S	CCOc1ccc(NC(=S)SC=Cc2ccc(OC)c(OC)c2)cc1.Nc1cccc([N+](=O)[O-])c1
CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(C(CC(C)C)O)O)NC(=O)C(C)N(C3CCCCC3)C(=O)OC(C)(C)C	CC(C)(C)O.CC(C)CC(O)C(O)C(N)Cc1c[nH]c2ccccc12.CCC(C)CN.CCNC1CCCCC1
CCCCC1N(C(=O)CS1)CC2=CC3=C(C=C2)OCO3	CCCCC(NCc1ccc2c(c1)OCO2)SC
C1CCC(CC1)N(CC2=CC(=NO2)C(=O)NCC3CC3)C(=O)CCC4CCCC4	CCC1CCCC1.NCC1CC1.c1cc(CNC2CCCCC2)on1
CC(C)C(C(=O)N1CCN(CC1)C(=O)C2=COC=C2)NC(=O)C3=CC=CC=C3Cl	C1CNCCN1.CC(C)CN.Clc1ccccc1.c1ccoc1
CCN(CC1=NC(=NO1)C2=CC=CS2)C(=O)C3=CC=CC=C3F	CCNCc1nc(-c2cccs2)no1.Fc1ccccc1
C1CCC(CC1)N(CC(C(=O)[O-])NC(=O)C(F)(F)F)C2=CC=CC=C2[N+](=O)[O-]	FC(F)F.NCCN(c1ccccc1[N+](=O)[O-])C1CCCCC1.[O-]
CC(C)(C)[Si](C)(C)OCC1C=CC(O1)N2C=NC3C2=NC=NC3=O	CC(C)(C)[Si](C)(C)OCC1C=CC(N2C=NCC2=NC=N)O1
CC1=CC(=C(C(=C1)Cl)NC(=O)CC2=CSC3=NC(=CN23)C4=CC=C(C=C4)F)C	Cc1cc(C)c(N)c(Cl)c1.Cc1csc2nc(-c3ccc(F)cc3)cn12
CCC(C)C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C[NH+]3CCN(CC3)C(=O)C4=COC=C4	CCC(C)c1ccc(-c2csc(N)n2)cc1.C[NH+]1CCNCC1.c1ccoc1
CC1=CC(=C(C=C1C(CC(=O)O)N)O)F	Cc1cc(F)c(O)cc1C(C)N.O
CC(C)(C)NC(=O)OCC1=CC(=CC=C1)NC2=NC=C(O2)C3=C(C=CC(=C3)CCCO)OC	CC(C)(C)N.COc1ccc(CCCO)cc1-c1cnc(Nc2cccc(CO)c2)o1
CC(C(=O)NC(C)(C)C)NC(=O)CNC(=O)C1=CC(=CC=C1)[N+](=O)[O-]	CC(C)(C)N.CCN.CN.O=[N+]([O-])c1ccccc1
CCCC(CC1=CC2=C(C=C1)N(CC2)C(=O)C(CC)CC)N	CCCC(N)Cc1ccc2c(c1)CCN2.CCCCC
C1CN(CCN1CCCNC(=O)COC2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC(=C3)C(F)(F)F	COc1ccc([N+](=O)[O-])cc1.NCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1
CN(CC1=CC2=CC=CC=C2C=C1)C(=O)CN3C=C(C4=CC=CC=C43)C(=O)OC	CNCc1ccc2ccccc2c1.CO.Cn1ccc2ccccc21
CNC(=O)C1=C(C(=C(S1)NCCC2=CC=C(S2)Cl)SC)N	CN.CSc1c(N)csc1NCCc1ccc(Cl)s1
COC1=C(C=CC(=C1C(=O)NC(C2=CC=CC=C2)C3=C(C=CC4=CC=CC=C43)O)Cl)Cl	COc1cc(Cl)ccc1Cl.NC(c1ccccc1)c1c(O)ccc2ccccc12
CC1CCC2=C(C1)SC3=C2C(=O)N(C=N3)CC(=O)NC(=O)N	CC1CCc2c(sc3ncn(C)c(=O)c23)C1.N.N
C1CC(CC1C(=O)NC(CC(=O)O)C(=O)O)N	CCN.NC1CCCC1.O.O
CC(C)(C)OC(=O)N1CC(CC1COC2CCC(CC2)C(=O)OC)OCOCC3=CC=CC=C3	CC(C)(C)O.CO.c1ccc(COCOC2CNC(COC3CCCCC3)C2)cc1
C1CC2C(CC(N2C(=O)COC3=CC=C(C=C3)F)C4=CC=CC=C4F)NC(=O)C1	CCCC1NC(c2ccccc2F)CC1N.COc1ccc(F)cc1
CC1=CC=CC=C1C2=C(C=CC(=C2)CN3CC(CC3COC)CCC4CCCCC4)C(=O)NC(CCSC)C(=O)O	COCC1CC(CCC2CCCCC2)CN1Cc1cccc(-c2ccccc2C)c1.CSCCCN.O
CC1CC2CNCC2N1C(=O)C3=C(C(=CC=C3)Br)F	CC1CC2CNCC2N1.Fc1ccccc1Br
C1C=C2C(CC3(C(=O)N(C(=O)C3(C2C4=C(C=CC(=C4)Br)O)Cl)C5=C(C(=C(C(=C5F)F)F)F)F)Cl)C6C1C(=O)N(C6=O)C7=CC(=CC(=C7)C(F)(F)F)C(F)(F)F	Nc1c(F)c(F)c(F)c(F)c1F.Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1.Oc1ccc(Br)cc1C1C2=CCCCC2CC(Cl)C1Cl
CCCCNC(=O)C(=O)NN=CC1=CC=CC=C1C	CCCCN.Cc1ccccc1C=NN
COC1=CC2=C(C=C1)C(=CC(=O)O2)CC(C(=O)O)NC(=O)CC3=CC(=CC=C3)[N+](=O)[O-]	COc1ccc2c(CCN)cc(=O)oc2c1.Cc1cccc([N+](=O)[O-])c1.O
CC1C(=O)C(=C(C)NCC=C)C(=O)CS1	C=CCNC(=C)C.CCSC
CCN1CCN(CC1)C(=O)C2=NC=CC(=C2)C(=O)NC3=CC(=C(C=C3)C)Cl	CCN1CCNCC1.Cc1ccc(N)cc1Cl.c1ccncc1
C1=CSC(=C1)C2=NOC(=N2)CCCCCNC(=O)CCNC(=O)C3=C(C=C(C=C3)F)F	CCN.Fc1cccc(F)c1.NCCCCCc1nc(-c2cccs2)no1
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C5CCC6C7C(CCC7(CCC6(C5(CCC4C3(C)CO)C)C)C(=O)OC8C(C(C(C(O8)COC9C(C(C(C(O9)CO)O)O)O)O)O)O)C(=C)C)C)O)O)O)OC1C(C(C(C(O1)CO)OC1C(C(C(C(O1)CO)O)O)O)O)O)O	C=C(C)C1CCC2CCC3(C)C(CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(C)C(O)C(OC7OC(CO)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C21.OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O
CC(=O)N1CCN(CC1)C(=O)CN(CC2=CC=CC=C2)C(=O)C3=CSC(=N3)NC4=CC(=CC=C4)OC	C.C1CNCCN1.CNCc1ccccc1.COc1cccc(Nc2nccs2)c1
CCC1=CC=CC(=C1N(CC)CC(C)C(=O)O)C	CCCN(CC)c1c(C)cccc1CC.O
COC1=CC=C(C=C1)COC(=O)NCC(=O)C(O)ON2C(=CC=C2O)O	CN.COc1ccc(CO)cc1.OCOn1c(O)ccc1O
CC1=NC(=CC=C1)CCNC(=O)C2C(C2(C)C)(C)C	CC1(C)CC1(C)C.Cc1cccc(CCN)n1
