CC(C(=O)NC1=CC(=CC=C1)[N+](=O)[O-])[NH+]2CCN(CC2)S(=O)(=O)C3=CC(=CC=C3)Cl	CC(C(=O)Nc1cccc([N+](=O)[O-])c1)N1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1
CC(C1=CC(=C(C=C1)F)F)[NH2+]C(C)C(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCOCC3	CC(NC(C)c1ccc(F)c(F)c1)C(=O)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
C1CC(CN(C1)C(=O)CCN2C(=NN=C2[S-])C3=CC=CS3)C(=O)N4CCOCC4	O=C(CCn1c(S)nnc1-c1cccs1)N1CCCC(C(=O)N2CCOCC2)C1
C1CC23C(C4C1O4)C56C2=C3CCC5(O6)C(=O)[O-]	O=C(O)C12CCC3=C4C35CCC3OC3C5C41O2
CC(C)C1=NC2=[NH+]C(=C3C=C(ON3)C(C)NC(=O)C4=C5CCC(=O)NC5=NC=N4)N=C2C=N1	CC(NC(=O)c1ncnc2c1CCC(=O)N2)C1=CC(=C2N=c3cnc(C(C)C)nc3=N2)NO1
CCCCN(CCC(=[NH2+])N)C1=CC=CC=C1	CCCCN(CCC(=N)N)c1ccccc1
CCC(C1=NN=C(N1CC2=CC=CC=C2)SC(C)C(=O)C3=CC=C(C=C3)Cl)[NH+](C)C	CCC(c1nnc(SC(C)C(=O)c2ccc(Cl)cc2)n1Cc1ccccc1)N(C)C
CC1=CC=CC=C1C(C)[NH2+]CC2=CC=CC=C2	Cc1ccccc1C(C)NCc1ccccc1
C[NH+]1CCN(CC1)C(=O)CCN2C(=O)C(=CC3=CC=C(C=C3)F)SC2=S	CN1CCN(C(=O)CCN2C(=O)C(=Cc3ccc(F)cc3)SC2=S)CC1
C[NH+]1CCN(CC1)S(=O)(=O)N2CCN(CC2)C(=O)CCC(=O)C3=CC=C(S3)Cl	CN1CCN(S(=O)(=O)N2CCN(C(=O)CCC(=O)c3ccc(Cl)s3)CC2)CC1
CCC[NH+]1CCC(CC1)CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)NC3=CC=C(C=C3)C)C	CCCN1CCC(CNC(=O)c2cc(S(=O)(=O)Nc3ccc(C)cc3)ccc2C)CC1
C1C2N(C1=O)C(C(=CCO)O2)C(=O)O.C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12.O=C(O)C1C(=CCO)OC2CC(=O)N21
C1=CC(=CC=C1NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3=CC=C(C=C3)Cl)S(=O)(=O)[N-]C4=NC=NC=C4	O=C(Nc1ccc(S(=O)(=O)Nc2ccncn2)cc1)c1ccc(Cl)c(S(=O)(=O)Nc2ccc(Cl)cc2)c1
CC1=CC(=C(N1CC2CCCO2)C)C=C(C#N)C(=O)NC3=C[NH+]=C(C=C3)N4CCOCC4	Cc1cc(C=C(C#N)C(=O)Nc2ccc(N3CCOCC3)nc2)c(C)n1CC1CCCO1
C1CCCCCC(C(CCCC1)[NH3+])OCC(C(F)F)(F)F	NC1CCCCCCCCCCC1OCC(F)(F)C(F)F
C1CCC(C1)(CC(=O)C2=CC=CC=C2)C(=O)[O-]	O=C(CC1(C(=O)O)CCCC1)c1ccccc1
CC1CCCCN1C(=O)C[NH+]2CCN(CC2)C(=O)CCC3=CC=C(O3)C4=CC=C(C=C4)OC	COc1ccc(-c2ccc(CCC(=O)N3CCN(CC(=O)N4CCCCC4C)CC3)o2)cc1
CCC(CO)NC1=NN2C(=[NH+]C=C2C3=CC(=CC=C3)OC(F)(F)F)C=C1	CCC(CO)Nc1ccc2ncc(-c3cccc(OC(F)(F)F)c3)n2n1
CCCCN(C1=CC=CC=C1C(=O)[O-])S(=O)(=O)C2=CC=C(C=C2)F	CCCCN(c1ccccc1C(=O)O)S(=O)(=O)c1ccc(F)cc1
CC(C(=O)NC1CC1)OC(=C2C=CC(=NS(=O)(=O)C3=CC(=C(C=C3)F)F)C=C2)[O-]	CC(OC(O)=C1C=CC(=NS(=O)(=O)c2ccc(F)c(F)c2)C=C1)C(=O)NC1CC1
CNC1=CC=CC(=C1)C(=O)[O-]	CNc1cccc(C(=O)O)c1
CC1CCCCN1C(=O)C[NH+]2CCN(CC2)C3=NC=C(C=C3)[N+](=O)[O-]	CC1CCCCN1C(=O)CN1CCN(c2ccc([N+](=O)[O-])cn2)CC1
CC1=C(SC=N1)C(=O)NCC(C2=CC=CO2)[NH+]3CCCC3	Cc1ncsc1C(=O)NCC(c1ccco1)N1CCCC1
C1COCCN1C(=O)C2CSC[NH+]2CC(=O)NC3=CC=CC=C3Cl	O=C(CN1CSCC1C(=O)N1CCOCC1)Nc1ccccc1Cl
