CC1=CC=C(C=C1)S(=O)(=O)OCCC2=C(C3=C(CC(CC3)NS(=O)(=O)C4=CC=C(C=C4)Cl)C=C2)CCC(=O)OC	C.Cc1ccc(cc1)S(=O)(=O)OCCc1ccc2CC(CCc2c1CCC=O)NS(=O)(=O)c1ccc(Cl)cc1
C1CCNC(=O)C(C1)CC2=C(C=CC(=C2)F)F	C=O.CCCCCCc1cc(F)ccc1F
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)NC(=O)C(C)C)N3CCOCC3	C=O.CCC.Cc1cc(nc(n1)Nc1ccccc1)N1CCOCC1
CCN1C(=CC=N1)C(=O)NC(C)C2=CC=CC=C2	C=O.CCc1ccccc1.CCn1cccn1
CC1=CC=C(C=C1)NC(=O)C(=O)NCC2(CC2)C3=CC=C(C=C3)OC	NC=O.ccc(cc)C1(CC1)CNC(=O)C(=O)Nc1ccc(C)cc1
C1=CC(=CC=C1N(CS)CS)[N+](=O)[O-]	O=[SH][O-].ccc(cc)N(CS)CS
C1=CC=C(C=C1)C2=CC(=C(C3=NC4=CC=CC=C4N23)C(=O)O)C5=CC=CC=C5	[*]c1c(cc(-c2ccccc2)n2c1nc1ccccc12)-c1ccccc1
CCC1=CC=C(C=C1)C(=O)NNC(=O)C(C)OC2=CC=C(C=C2)C	C.CC(N)=O.CCc1ccc(cc1)C(=O)NNC=O.ccc(C)cc
CC(C1=CC=C(C=C1)Cl)NC(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)N3CCCCC3	COc1ccc(cc1S(=O)(=O)N1CCCCC1)C(=O)NC(C)c1ccc(Cl)cc1
C1=CC(=CC(=C1)O)C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-]	N=Cc1ccc(o1)[N+](=O)[O-].O.Oc1ccccc1
CCCC(C)NC(=O)C(C1=CC=C(C=C1)C)N(CCC)C(=O)C(CO)NC(=O)OC(C)(C)C	CCCC(C)NC(=O)(O)C(c1ccc(C)cc1)N(CCC)C(=O)C(CO)NC(=O)OC(C)(C)C
C1CN(CC1C2=CC=CC=C2)C(=O)C3=NC4=C(C=CC=C4O)C=C3	CC(N)=O.CCC(C)c1ccccc1.Oc1cccc2cccnc12
CC(C)COC(=O)CC1C(=O)NCCN1C(=O)C=CC2=CC(=CC=C2)[N+](=O)[O-]	CC(C)COC(=O)(O)CC1C(=O)NCCN1C(=O)C=Cc1cccc(c1)[N+](=O)[O-]
CC1=CC=CC(=C1C)C(=O)N2CCN(CC2)CCC(=O)O	Cc1cccc(C(=O)N2CCN(CCO=CN)CC2)c1C
CC(CC1COCC1=O)S(=O)(=O)N	CC(=O)C1COCC1CC(C)S(N)(=O)=O
C1CC(C1)C(=O)NCCC2CCC(C(O2)CO)NS(=O)(=O)CC3=CC=CC=C3	C1CCC1.CC(N)=O.CCC1CCC(NS(=O)(=O)Cc2ccccc2)C(CO)O1
CC(C)C1=CC(=CC=C1)NC(=O)CC2=CC(=CC=C2)F	CC(=O)NNc1cccc(c1)C(C)C.Fc1ccccc1
C[Si](C)(C)C1(SC2=CC3=C(C=C2S1)SC(S3)([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C	CC(=O)C1c2cc3SC(Sc3cc2SC1([Si](C)(C)C)[Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C
CCCOC1=CC=CC(=C1)C(=O)N2CCC(C2)N	CC.CC(N)=O.cccc(c)C(=O)N1CCC(N)C1
C1=CC(=CC=C1NC(=O)COC(=O)CSC2=NC=NC3=C2C=CS3)S(=O)(=O)N	NS(=O)(=O)c1ccc(C=O)cc1.O=C(O)CSc1ncnc2sccc12
CC1CC(N(C1)C2=NC(=C(S2)CNC)C(C)(C)C)C	CSCc1sc(nc1C(C)(C)C)N1CC(C)CC1C
CC(C)(C)OC(=O)N1CCCC(C1)C(=O)N(C)CC2=CN=CC=C2	CC(=O)Cc1cccnc1.CCCN(C)C(=O)OC(C)(C)C
CCC(C)NC(=O)CSC1=NC2=CC=CC=C2N1C	CC=O.CCCC.CSc1nc2ccccc2n1C
CCN(C1=CN=NC=C1)C(=O)C2=C(N(N=C2)C(C)C(C)C)C	CCN(C(=O)c1cnn(c1C)C(C)C(C)C)c1ccnnc1
C1CC(N(C1)CC2=CC=CC=C2CNC(=O)C3=CC=CS3)CO	CC(N)=O.Cc1ccccc1CN1CCCC1CO.c1ccsc1
CC1=C(SC2=C1C(=O)NC(=N2)C(C)SC3=NN=C(N3C4CCCC4)C5=CC=CC=C5Cl)C	Cc1[*]c2nc([nH]c(=O)c2c1C)C(C)Sc1nnc(-c2ccccc2Cl)n1C1CCCC1
CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC=CC=CCCCCC)O	CCCCCC=CC=CCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CNC(C)=O)C(O)C=CCCCCCCCCCCCCC
C1=CC(=CC(=C1)Cl)C2=NOC(=C2C3=CC=C(C=C3)Br)N	Sc1onc(-c2cccc(Cl)c2)c1-c1ccc(Br)cc1
C1=CC(=C(N=C1)OCC2=CC=C(C=C2)Br)CN	CO(C)Cc1cccnc1OCc1ccc(Br)cc1
CC1(CCC(C1)NC(CN)C2=CC(=C(C(=C2)F)F)F)C	CC1(C)CCC(C1)N(=N)C(CN)c1cc(F)c(F)c(F)c1
C1=CC=C(C=C1)CC(=O)NC(C2=CC=CC=C2)C3=NC4=C(N3)C=C(C=C4)[N+](=O)[O-]	NC=O(Cc1ccccc1)NC(c1ccccc1)c1nc2ccc(cc2[nH]1)[N+](=O)[O-]
CCOC1=CC=C(C=C1)N2C(=O)C(=CC3=CC(=C(C=C3)OCC(=O)NC4=CC(=CC=C4)[N+](=O)[O-])OC)SC2=S	CCOc1ccc(cc1)N1[*](O)C(=Cc2ccc(OCC(=O)Nc3cccc(c3)[N+](=O)[O-])c(c2)OC)SC1=S
CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(C(CC(C)C)O)O)NC(=O)C(C)N(C3CCCCC3)C(=O)OC(C)(C)C	CCC(C)C(NC(=O)C(C)N(C(=O)OC(C)(C)C)C1CCCCC1)C(=O)(O)NC(Cc1c[nH]c2ccccc12)C(O)C(O)CC(C)C
CC1(CNC(CN1CC2=CN(N=N2)C)C(C)(C)C)C3CC3	Cn1cc(CN2CC([*]CC2(C)C2CC2)C(C)(C)C)nn1
CCCCC1N(C(=O)CS1)CC2=CC3=C(C=C2)OCO3	CCCCC1SCN(C(C)=O)N1Cc1ccc2OCOc2c1
