CID	CanonicalSMILES	IUPACName	result	binding
47774905	CN1CCC2=C(C1)C=CC=C2NC(=O)C3=CC=C(C=C3)[N+](=O)[O-]	N-(2-methyl-3,4-dihydro-1H-isoquinolin-5-yl)-4-nitrobenzamide	0	0
117679719	CC(COC1=CC=CC=C1)NC(CC2=CC=C(C=C2)O)CO	4-[3-hydroxy-2-(1-phenoxypropan-2-ylamino)propyl]phenol	0	0
11050297	CC1=CC=C(C=C1)S(=O)(=O)OCCC2=C(C3=C(CC(CC3)NS(=O)(=O)C4=CC=C(C=C4)Cl)C=C2)CCC(=O)OC	methyl 3-[6-[(4-chlorophenyl)sulfonylamino]-2-[2-(4-methylphenyl)sulfonyloxyethyl]-5,6,7,8-tetrahydronaphthalen-1-yl]propanoate	0	0
104679506	C1CCNC(=O)C(C1)CC2=C(C=CC(=C2)F)F	3-[(2,5-difluorophenyl)methyl]azepan-2-one	0	0
27478093	CC1=CC(=NC(=N1)NC2=CC=C(C=C2)NC(=O)C(C)C)N3CCOCC3	2-methyl-N-[4-[(4-methyl-6-morpholin-4-ylpyrimidin-2-yl)amino]phenyl]propanamide	0	0
22082016	CC[NH-].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y]	ethylazanide;yttrium	0	0
35526257	CCN1C(=CC=N1)C(=O)NC(C)C2=CC=CC=C2	2-ethyl-N-[(1R)-1-phenylethyl]pyrazole-3-carboxamide	0	0
42269864	CC1=CC=C(C=C1)NC(=O)C(=O)NCC2(CC2)C3=CC=C(C=C3)OC	N-[[1-(4-methoxyphenyl)cyclopropyl]methyl]-N'-(4-methylphenyl)oxamide	0	0
101368821	C1=CC(=CC=C1N(CS)CS)[N+](=O)[O-]	[4-nitro-N-(sulfanylmethyl)anilino]methanethiol	0	0
12751387	C1=CC=C(C=C1)C2=CC(=C(C3=NC4=CC=CC=C4N23)C(=O)O)C5=CC=CC=C5	1,3-diphenylpyrido[1,2-a]benzimidazole-4-carboxylic acid	0	0
92506901	CCC1=CC=C(C=C1)C(=O)NNC(=O)C(C)OC2=CC=C(C=C2)C	4-ethyl-N'-[(2R)-2-(4-methylphenoxy)propanoyl]benzohydrazide	0	0
28557780	CC(C1=CC=C(C=C1)Cl)NC(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)N3CCCCC3	N-[(1R)-1-(4-chlorophenyl)ethyl]-4-methoxy-3-piperidin-1-ylsulfonylbenzamide	0	0
5701134	C1=CC(=CC(=C1)O)C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-]	3-hydroxy-N-[(Z)-(5-nitrofuran-2-yl)methylideneamino]benzamide	0	0
18034241	CCCC(C)NC(=O)C(C1=CC=C(C=C1)C)N(CCC)C(=O)C(CO)NC(=O)OC(C)(C)C	tert-butyl N-[3-hydroxy-1-[[1-(4-methylphenyl)-2-oxo-2-(pentan-2-ylamino)ethyl]-propylamino]-1-oxopropan-2-yl]carbamate	0	0
46364198	C1CN(CC1C2=CC=CC=C2)C(=O)C3=NC4=C(C=CC=C4O)C=C3	(8-hydroxyquinolin-2-yl)-(3-phenylpyrrolidin-1-yl)methanone	0	0
73371806	CC(C)COC(=O)CC1C(=O)NCCN1C(=O)C=CC2=CC(=CC=C2)[N+](=O)[O-]	2-methylpropyl 2-[1-[3-(3-nitrophenyl)prop-2-enoyl]-3-oxopiperazin-2-yl]acetate	0	0
43522190	CC1=CC=CC(=C1C)C(=O)N2CCN(CC2)CCC(=O)O	3-[4-(2,3-dimethylbenzoyl)piperazin-1-yl]propanoic acid	0	0
67367942	CC(CC1COCC1=O)S(=O)(=O)N	1-(4-oxooxolan-3-yl)propane-2-sulfonamide	0	0
54639056	C1CC(C1)C(=O)NCCC2CCC(C(O2)CO)NS(=O)(=O)CC3=CC=CC=C3	N-[2-[(2R,5S,6S)-5-(benzylsulfonylamino)-6-(hydroxymethyl)oxan-2-yl]ethyl]cyclobutanecarboxamide	0	0
25607642	CC(C)C1=CC(=CC=C1)NC(=O)CC2=CC(=CC=C2)F	2-(3-fluorophenyl)-N-(3-propan-2-ylphenyl)acetamide	0	0
101127612	C[Si](C)(C)C1(SC2=CC3=C(C=C2S1)SC(S3)([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C	trimethyl-[2,2,6-tris(trimethylsilyl)-[1,3]dithiolo[4,5-f][1,3]benzodithiol-6-yl]silane	0	0
62919521	CCCOC1=CC=CC(=C1)C(=O)N2CCC(C2)N	(3-aminopyrrolidin-1-yl)-(3-propoxyphenyl)methanone	0	0
85978252	CC#C[Si](C(C)C)(C(C)C)OC(C=C)C(C)C	4-methylpent-1-en-3-yloxy-di(propan-2-yl)-prop-1-ynylsilane	0	0
18285201	C1=CC(=CC=C1NC(=O)COC(=O)CSC2=NC=NC3=C2C=CS3)S(=O)(=O)N	[2-oxo-2-(4-sulfamoylanilino)ethyl] 2-thieno[2,3-d]pyrimidin-4-ylsulfanylacetate	0	0
116431898	CC1CC(N(C1)C2=NC(=C(S2)CNC)C(C)(C)C)C	1-[4-tert-butyl-2-(2,4-dimethylpyrrolidin-1-yl)-1,3-thiazol-5-yl]-N-methylmethanamine	0	0
94491010	CC(C)(C)OC(=O)N1CCCC(C1)C(=O)N(C)CC2=CN=CC=C2	tert-butyl (3R)-3-[methyl(pyridin-3-ylmethyl)carbamoyl]piperidine-1-carboxylate	0	0
40716392	CCC(C)NC(=O)CSC1=NC2=CC=CC=C2N1C	N-[(2R)-butan-2-yl]-2-(1-methylbenzimidazol-2-yl)sulfanylacetamide	0	0
89968867	CCN(C1=CN=NC=C1)C(=O)C2=C(N(N=C2)C(C)C(C)C)C	N-ethyl-5-methyl-1-(3-methylbutan-2-yl)-N-pyridazin-4-ylpyrazole-4-carboxamide	0	0
97349468	C1CC(N(C1)CC2=CC=CC=C2CNC(=O)C3=CC=CS3)CO	N-[[2-[[(2R)-2-(hydroxymethyl)pyrrolidin-1-yl]methyl]phenyl]methyl]thiophene-2-carboxamide	0	0
40899096	CC1=C(SC2=C1C(=O)NC(=N2)C(C)SC3=NN=C(N3C4CCCC4)C5=CC=CC=C5Cl)C	2-[(1S)-1-[[5-(2-chlorophenyl)-4-cyclopentyl-1,2,4-triazol-3-yl]sulfanyl]ethyl]-5,6-dimethyl-3H-thieno[2,3-d]pyrimidin-4-one	0	0
44188960	CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC=CC=CCCCCC)O	[30-[[(E)-1,3-dihydroxyoctadec-4-en-2-yl]amino]-30-oxotriacontyl] (10E,12E)-octadeca-10,12-dienoate	0	0
43335769	C1=CC(=CC(=C1)Cl)C2=NOC(=C2C3=CC=C(C=C3)Br)N	4-(4-bromophenyl)-3-(3-chlorophenyl)-1,2-oxazol-5-amine	0	0
82828034	C1=CC(=C(N=C1)OCC2=CC=C(C=C2)Br)CN	[2-[(4-bromophenyl)methoxy]pyridin-3-yl]methanamine	0	0
114544807	CC1(CCC(C1)NC(CN)C2=CC(=C(C(=C2)F)F)F)C	N-(3,3-dimethylcyclopentyl)-1-(3,4,5-trifluorophenyl)ethane-1,2-diamine	0	0
30160772	C1=CC=C(C=C1)CC(=O)NC(C2=CC=CC=C2)C3=NC4=C(N3)C=C(C=C4)[N+](=O)[O-]	N-[(R)-(6-nitro-1H-benzimidazol-2-yl)-phenylmethyl]-2-phenylacetamide	0	0
126346551	CCOC1=CC=C(C=C1)N2C(=O)C(=CC3=CC(=C(C=C3)OCC(=O)NC4=CC(=CC=C4)[N+](=O)[O-])OC)SC2=S	2-[4-[(Z)-[3-(4-ethoxyphenyl)-4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene]methyl]-2-methoxyphenoxy]-N-(3-nitrophenyl)acetamide	0	0
77768624	CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(C(CC(C)C)O)O)NC(=O)C(C)N(C3CCCCC3)C(=O)OC(C)(C)C	tert-butyl N-cyclohexyl-N-[1-[[1-[[3,4-dihydroxy-1-(1H-indol-3-yl)-6-methylheptan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-1-oxopropan-2-yl]carbamate	0	0
107055695	CC1(CNC(CN1CC2=CN(N=N2)C)C(C)(C)C)C3CC3	5-tert-butyl-2-cyclopropyl-2-methyl-1-[(1-methyltriazol-4-yl)methyl]piperazine	0	0
4463406	CCCCC1N(C(=O)CS1)CC2=CC3=C(C=C2)OCO3	3-(1,3-benzodioxol-5-ylmethyl)-2-butyl-1,3-thiazolidin-4-one	0	0
23941227	C1CCC(CC1)N(CC2=CC(=NO2)C(=O)NCC3CC3)C(=O)CCC4CCCC4	5-[[cyclohexyl(3-cyclopentylpropanoyl)amino]methyl]-N-(cyclopropylmethyl)-1,2-oxazole-3-carboxamide	0	0
32531785	CC(C)C(C(=O)N1CCN(CC1)C(=O)C2=COC=C2)NC(=O)C3=CC=CC=C3Cl	2-chloro-N-[(2R)-1-[4-(furan-3-carbonyl)piperazin-1-yl]-3-methyl-1-oxobutan-2-yl]benzamide	0	0
95499952	C1=CC=C(C(=C1)CCC2=NC3=C(S2)C=CC(=C3)CN)Cl	[2-[2-(2-chlorophenyl)ethyl]-1,3-benzothiazol-5-yl]methanamine	0	0
17680878	CCN(CC1=NC(=NO1)C2=CC=CS2)C(=O)C3=CC=CC=C3F	N-ethyl-2-fluoro-N-[(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)methyl]benzamide	0	0
87237489	C1CCC(CC1)N(CC(C(=O)[O-])NC(=O)C(F)(F)F)C2=CC=CC=C2[N+](=O)[O-]	3-(N-cyclohexyl-2-nitroanilino)-2-[(2,2,2-trifluoroacetyl)amino]propanoate	0	0
105368930	CN(C1=CC=CC(=C1)CN)C2=NC=NC=C2Cl	N-[3-(aminomethyl)phenyl]-5-chloro-N-methylpyrimidin-4-amine	0	0
64620710	CC(C(C)SC1=CC=C(C=C1)F)NC	3-(4-fluorophenyl)sulfanyl-N-methylbutan-2-amine	0	0
85424894	CC(C)(C)[Si](C)(C)OCC1C=CC(O1)N2C=NC3C2=NC=NC3=O	9-[5-[[tert-butyl(dimethyl)silyl]oxymethyl]-2,5-dihydrofuran-2-yl]-5H-purin-6-one	0	0
102281233	C1=CC=C(C=C1)CC2=NC3=C(C(=C(O3)C4=CSC=C4)C#CC5=CSC=C5)N=C2Cl	3-benzyl-2-chloro-6-thiophen-3-yl-7-(2-thiophen-3-ylethynyl)furo[2,3-b]pyrazine	0	0
111321619	CCN=C(NC1CC1C2=CC=CC=C2F)N3CCC(CC3)O.I	N'-ethyl-N-[2-(2-fluorophenyl)cyclopropyl]-4-hydroxypiperidine-1-carboximidamide;hydroiodide	0	0
27686752	CC1=C(C(=NN1C2=CC=CC=C2)C)C=C(C3=NC4=CC=CC=C4N3)C(=S)N	(Z)-2-(1H-benzimidazol-2-yl)-3-(3,5-dimethyl-1-phenylpyrazol-4-yl)prop-2-enethioamide	0	0
106717844	CC(C)(C)S(=O)(=O)CCN1C=CC2=C1C=C(C=C2)CNC	1-[1-(2-tert-butylsulfonylethyl)indol-6-yl]-N-methylmethanamine	0	0
24555180	CC1=CC(=C(C(=C1)Cl)NC(=O)CC2=CSC3=NC(=CN23)C4=CC=C(C=C4)F)C	N-(2-chloro-4,6-dimethylphenyl)-2-[6-(4-fluorophenyl)imidazo[2,1-b][1,3]thiazol-3-yl]acetamide	0	0
34953410	CCC(C)C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C[NH+]3CCN(CC3)C(=O)C4=COC=C4	N-[4-[4-[(2R)-butan-2-yl]phenyl]-1,3-thiazol-2-yl]-2-[4-(furan-3-carbonyl)piperazin-1-ium-1-yl]acetamide	0	0
112682055	CC1(CC(CC(C1)(C)C)NCCN2CCCCC2)C	3,3,5,5-tetramethyl-N-(2-piperidin-1-ylethyl)cyclohexan-1-amine	0	0
84782591	CC1=CC(=C(C=C1C(CC(=O)O)N)O)F	3-amino-3-(4-fluoro-5-hydroxy-2-methylphenyl)propanoic acid	0	0
90781265	CC(C)(C)NC(=O)OCC1=CC(=CC=C1)NC2=NC=C(O2)C3=C(C=CC(=C3)CCCO)OC	[3-[[5-[5-(3-hydroxypropyl)-2-methoxyphenyl]-1,3-oxazol-2-yl]amino]phenyl]methyl N-tert-butylcarbamate	0	0
47837864	CC(C(=O)NC(C)(C)C)NC(=O)CNC(=O)C1=CC(=CC=C1)[N+](=O)[O-]	N-[2-[[1-(tert-butylamino)-1-oxopropan-2-yl]amino]-2-oxoethyl]-3-nitrobenzamide	0	0
82259879	CCCC(CC1=CC2=C(C=C1)N(CC2)C(=O)C(CC)CC)N	1-[5-(2-aminopentyl)-2,3-dihydroindol-1-yl]-2-ethylbutan-1-one	0	0
36327310	C1CN(CCN1CCCNC(=O)COC2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC(=C3)C(F)(F)F	2-(4-nitrophenoxy)-N-[3-[4-[3-(trifluoromethyl)phenyl]piperazin-1-yl]propyl]acetamide	0	0
31282428	CN(CC1=CC2=CC=CC=C2C=C1)C(=O)CN3C=C(C4=CC=CC=C43)C(=O)OC	methyl 1-[2-[methyl(naphthalen-2-ylmethyl)amino]-2-oxoethyl]indole-3-carboxylate	0	0
106045279	CNC(=O)C1=C(C(=C(S1)NCCC2=CC=C(S2)Cl)SC)N	3-amino-5-[2-(5-chlorothiophen-2-yl)ethylamino]-N-methyl-4-methylsulfanylthiophene-2-carboxamide	0	0
93646174	COC1=C(C=CC(=C1C(=O)NC(C2=CC=CC=C2)C3=C(C=CC4=CC=CC=C43)O)Cl)Cl	3,6-dichloro-N-[(S)-(2-hydroxynaphthalen-1-yl)-phenylmethyl]-2-methoxybenzamide	0	0
8472572	CC1CCC2=C(C1)SC3=C2C(=O)N(C=N3)CC(=O)NC(=O)N	N-carbamoyl-2-[(7R)-7-methyl-4-oxo-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-3-yl]acetamide	0	0
112918608	CC1=CC(=NC(=N1)NCC2=CC=C(C=C2)OC)NC3=CC=C(C=C3)F	4-N-(4-fluorophenyl)-2-N-[(4-methoxyphenyl)methyl]-6-methylpyrimidine-2,4-diamine	0	0
81644712	C1CC(CC1C(=O)NC(CC(=O)O)C(=O)O)N	2-[(3-aminocyclopentanecarbonyl)amino]butanedioic acid	0	0
44606136	CC(C)(C)OC(=O)N1CC(CC1COC2CCC(CC2)C(=O)OC)OCOCC3=CC=CC=C3	tert-butyl (2S,4R)-2-[(4-methoxycarbonylcyclohexyl)oxymethyl]-4-(phenylmethoxymethoxy)pyrrolidine-1-carboxylate	0	0
65786756	CNCC1=CC(=CS1)S(=O)(=O)N(C)CC2=CSC=N2	N-methyl-5-(methylaminomethyl)-N-(1,3-thiazol-4-ylmethyl)thiophene-3-sulfonamide	0	0
75097950	CC1C=CC(OO1)CCO	2-(6-methyl-3,6-dihydro-1,2-dioxin-3-yl)ethanol	0	0
110137565	C1CC2C(CC(N2C(=O)COC3=CC=C(C=C3)F)C4=CC=CC=C4F)NC(=O)C1	(2S,3aR,8aS)-1-[2-(4-fluorophenoxy)acetyl]-2-(2-fluorophenyl)-2,3,3a,4,6,7,8,8a-octahydropyrrolo[3,2-b]azepin-5-one	0	0
22966661	CO[Si](C)O[Si](C)(CCCOCC1CO1)O[Si](C)(C)CC[Si](OC)(OC)OC	[[dimethyl(2-trimethoxysilylethyl)silyl]oxy-methyl-[3-(oxiran-2-ylmethoxy)propyl]silyl]oxy-methoxy-methylsilicon	0	0
53262618	CC(C)(C)NCC1=CC(=NC(=N1)N)N2CC(C2)NC	4-[(tert-butylamino)methyl]-6-[3-(methylamino)azetidin-1-yl]pyrimidin-2-amine	0	0
59949222	CC1=CC=CC=C1C2=C(C=CC(=C2)CN3CC(CC3COC)CCC4CCCCC4)C(=O)NC(CCSC)C(=O)O	(2S)-2-[[4-[[(2R,4S)-4-(2-cyclohexylethyl)-2-(methoxymethyl)pyrrolidin-1-yl]methyl]-2-(2-methylphenyl)benzoyl]amino]-4-methylsulfanylbutanoic acid	0	0
107956024	CC1CC2CNCC2N1C(=O)C3=C(C(=CC=C3)Br)F	(3-bromo-2-fluorophenyl)-(2-methyl-3,3a,4,5,6,6a-hexahydro-2H-pyrrolo[2,3-c]pyrrol-1-yl)methanone	0	0
6643060	C1C=C2C(CC3(C(=O)N(C(=O)C3(C2C4=C(C=CC(=C4)Br)O)Cl)C5=C(C(=C(C(=C5F)F)F)F)F)Cl)C6C1C(=O)N(C6=O)C7=CC(=CC(=C7)C(F)(F)F)C(F)(F)F	(3aS,6R,6aS,9aR,10aS,10bR)-2-[3,5-bis(trifluoromethyl)phenyl]-6-(5-bromo-2-hydroxyphenyl)-6a,9a-dichloro-8-(2,3,4,5,6-pentafluorophenyl)-3a,4,6,10,10a,10b-hexahydroisoindolo[5,6-e]isoindole-1,3,7,9-tetrone	0	0
84867307	CCCCNC(=O)C(=O)NN=CC1=CC=CC=C1C	N-butyl-N'-[(2-methylphenyl)methylideneamino]oxamide	0	0
73904058	COC1=CC2=C(C=C1)C(=CC(=O)O2)CC(C(=O)O)NC(=O)CC3=CC(=CC=C3)[N+](=O)[O-]	(2R)-3-(7-methoxy-2-oxochromen-4-yl)-2-[[2-(3-nitrophenyl)acetyl]amino]propanoic acid	0	0
12982552	CC1C(=O)C(=C(C)NCC=C)C(=O)CS1	(4E)-2-methyl-4-[1-(prop-2-enylamino)ethylidene]thiane-3,5-dione	0	0
109084597	CCN1CCN(CC1)C(=O)C2=NC=CC(=C2)C(=O)NC3=CC(=C(C=C3)C)Cl	N-(3-chloro-4-methylphenyl)-2-(4-ethylpiperazine-1-carbonyl)pyridine-4-carboxamide	0	0
37670282	C1=CSC(=C1)C2=NOC(=N2)CCCCCNC(=O)CCNC(=O)C3=C(C=C(C=C3)F)F	2,4-difluoro-N-[3-oxo-3-[5-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)pentylamino]propyl]benzamide	0	0
71584026	CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C5CCC6C7C(CCC7(CCC6(C5(CCC4C3(C)CO)C)C)C(=O)OC8C(C(C(C(O8)COC9C(C(C(C(O9)CO)O)O)O)O)O)O)C(=C)C)C)O)O)O)OC1C(C(C(C(O1)CO)OC1C(C(C(C(O1)CO)O)O)O)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl] (1R,3aS,5aR,5bR,7aR,8R,9S,11aR,11bR,13aR,13bR)-9-[(2S,3R,4S,5S)-3-[(2S,3R,4R,5S,6S)-4-[(2S,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-methyloxan-2-yl]oxy-4,5-dihydroxyoxan-2-yl]oxy-8-(hydroxymethyl)-5a,5b,8,11a-tetramethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylate	0	0
45975502	CC(=O)N1CCN(CC1)C(=O)CN(CC2=CC=CC=C2)C(=O)C3=CSC(=N3)NC4=CC(=CC=C4)OC	N-[2-(4-acetylpiperazin-1-yl)-2-oxoethyl]-N-benzyl-2-(3-methoxyanilino)-1,3-thiazole-4-carboxamide	0	0
82318882	CCC1=CC=CC(=C1N(CC)CC(C)C(=O)O)C	3-(N,2-diethyl-6-methylanilino)-2-methylpropanoic acid	0	0
56609387	COC1=CC=C(C=C1)COC(=O)NCC(=O)C(O)ON2C(=CC=C2O)O	(4-methoxyphenyl)methyl N-[3-(2,5-dihydroxypyrrol-1-yl)oxy-3-hydroxy-2-oxopropyl]carbamate	0	0
11242428	CC1=NC(=CC=C1)CCNC(=O)C2C(C2(C)C)(C)C	2,2,3,3-tetramethyl-N-[2-(6-methylpyridin-2-yl)ethyl]cyclopropane-1-carboxamide	0	0
130968966	CN1CCC2(C1)CCN(C2)CC(CBr)O	1-bromo-3-(7-methyl-2,7-diazaspiro[4.4]nonan-2-yl)propan-2-ol	0	0
109632976	CC1CN(CC1C(=O)OC)C(=NC)NCC(C)(C)C2=CC=CC=C2F	methyl 1-[N-[2-(2-fluorophenyl)-2-methylpropyl]-N'-methylcarbamimidoyl]-4-methylpyrrolidine-3-carboxylate	0	0
3365120	CC1=CC(=CC=C1)C(C2=C(C=C(C=C2)F)F)N3CCCCC3C(=O)O	1-[(2,4-difluorophenyl)-(3-methylphenyl)methyl]piperidine-2-carboxylic acid	0	0
129234562	CC(C)C(C(=O)NC(C)C(=C)NC1=CC=C(C=C1)C2=CN3C(C2)C=NC4=CC(=C(C=C4C3=C)OC)OCCCOC5=C(C=C6C(=C)N7C=C(CC7C=NC6=C5)C8=CC=C(C=C8)N9CCN(CC9)C)OC)NC(=C)CCCCCCCC1C(=O)C=CC1=O	N-[(2S)-3-[4-[(6aS)-3-[3-[[(6aS)-2-methoxy-11-methylidene-8-[4-(4-methylpiperazin-1-yl)phenyl]-6a,7-dihydropyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]propoxy]-2-methoxy-11-methylidene-6a,7-dihydropyrrolo[2,1-c][1,4]benzodiazepin-8-yl]anilino]but-3-en-2-yl]-2-[9-(2,5-dioxocyclopent-3-en-1-yl)non-1-en-2-ylamino]-3-methylbutanamide	0	0
14418051	CC1=NC(=C(C=C1)N)Br	2-bromo-6-methylpyridin-3-amine	0	0
63826153	CC1=CC(=C(C=C1)N)C(=O)NCC2=CSC=N2	2-amino-5-methyl-N-(1,3-thiazol-4-ylmethyl)benzamide	0	0
101410197	CCOC(=O)C1=C(CC(=O)CCCC1)C2=CC=C(C=C2)C(F)(F)F	ethyl (1Z)-4-oxo-2-[4-(trifluoromethyl)phenyl]cyclooctene-1-carboxylate	0	0
65365672	CN1C=C(C=C1C(=O)N2CC3=CC=CC=C3NC(=O)C2)Cl	4-(4-chloro-1-methylpyrrole-2-carbonyl)-3,5-dihydro-1H-1,4-benzodiazepin-2-one	0	0
122799567	C1=CC=C(C(=C1)C2C(=C(C(=O)N2C3=CC=C(C=C3)Cl)O)C4=C(C=C(C=C4)Cl)Cl)C(=O)O	2-[1-(4-chlorophenyl)-3-(2,4-dichlorophenyl)-4-hydroxy-5-oxo-2H-pyrrol-2-yl]benzoic acid	0	0
37752665	CCCC1=NC(=NN1)SC(C(C)C)C(=O)N2CCN(CC2)C3=CC=CC=C3	(2R)-3-methyl-1-(4-phenylpiperazin-1-yl)-2-[(5-propyl-1H-1,2,4-triazol-3-yl)sulfanyl]butan-1-one	0	0
111178454	CCOCCCNC(=NCC(C)C)NCCC1=CC=CO1	1-(3-ethoxypropyl)-3-[2-(furan-2-yl)ethyl]-2-(2-methylpropyl)guanidine	0	0
131029365	CC1=C(C=C2C(=C1)C=C(S2)C#N)OC	6-methoxy-5-methyl-1-benzothiophene-2-carbonitrile	0	0
8174979	CC1=CC(=C(C(=C1)C)C(=O)OCC(=O)N(C)CCC#N)C	[2-[2-cyanoethyl(methyl)amino]-2-oxoethyl] 2,4,6-trimethylbenzoate	0	0
81375487	CC1=CC=CC=C1C(C)NC(C)C2=CC(=CC=C2)Cl	1-(3-chlorophenyl)-N-[(1S)-1-(2-methylphenyl)ethyl]ethanamine	0	0
124195211	CC1(C2=CC=CC=C2C3=C1C=C(C=C3)N4C5=C(C=C(C=C5)C6=CC7=C(C=C6)C8=C(N7C9=NC(=CC(=N9)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=CC=C1)C=C(C=C8)C1=CC2=C(C=C1)N(C1=CC=CC=C12)C1=CC2=C(C=C1)C1=CC=CC=C1C2(C)C)C1=CC=CC=C14)C	2,7-bis[9-(9,9-dimethylfluoren-2-yl)carbazol-3-yl]-9-[4-phenyl-6-(4-phenylphenyl)pyrimidin-2-yl]carbazole	0	0
106680631	CC1=CC(=C(C(=C1)OC)C(CSC2CCCC2)N)C	2-cyclopentylsulfanyl-1-(2-methoxy-4,6-dimethylphenyl)ethanamine	0	0
7478910	CC1CCCCC1NC(=O)CC2=CC=C(C=C2)Cl	2-(4-chlorophenyl)-N-[(1R,2R)-2-methylcyclohexyl]acetamide	0	0
73685518	C[CH2-].CC(=O)NC1C(C=C(OC1C(C(CO)O)OC(=N)[O-])C(=O)O)N=C(N)N.[Y+3]	[1-[3-acetamido-6-carboxy-4-(diaminomethylideneamino)-3,4-dihydro-2H-pyran-2-yl]-2,3-dihydroxypropoxy]methanimidate;ethane;yttrium(3+)	0	0
131076796	C1=CC(=C(C(=C1F)O)C(C(=O)O)N)Br	(2R)-2-amino-2-(6-bromo-3-fluoro-2-hydroxyphenyl)acetic acid	0	0
124944239	C1COC(CN1C(=O)C2=CC=CC=N2)C3=NC=C(O3)CC4=CC=CC=C4Cl	[(2R)-2-[5-[(2-chlorophenyl)methyl]-1,3-oxazol-2-yl]morpholin-4-yl]-pyridin-2-ylmethanone	0	0
9002323	C1CCC2=C(C1)C(=C(S2)NC(=O)CN3CCC4=C(C3C5CC5)C=CS4)C(=O)N	2-[[2-[(4R)-4-cyclopropyl-6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl]acetyl]amino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide	0	0
18874913	CCCCC1=CC=C(C=C1)CC2C(=O)N(C(=C(C#N)C(=O)NC)S2)C3=CC=C(C=C3)C(C)C	(2Z)-2-[5-[(4-butylphenyl)methyl]-4-oxo-3-(4-propan-2-ylphenyl)-1,3-thiazolidin-2-ylidene]-2-cyano-N-methylacetamide	0	0
81836749	CC(C)(CNC1=NN=C(C=C1)C(F)(F)F)CN(C)C	N,N,2,2-tetramethyl-N'-[6-(trifluoromethyl)pyridazin-3-yl]propane-1,3-diamine	0	0
71982514	CN(C)C(CNCC1=CN=CC=C1)C2=CC=C(C=C2)Cl	1-(4-chlorophenyl)-N,N-dimethyl-N'-(pyridin-3-ylmethyl)ethane-1,2-diamine	0	0
24321132	CC(=C1C(=O)N(C(=O)N(C1=O)C)C)NC2=CC3=C(C=C2)OCCO3	5-[1-(2,3-dihydro-1,4-benzodioxin-6-ylamino)ethylidene]-1,3-dimethyl-1,3-diazinane-2,4,6-trione	0	0
125513909	CC1=C2C(=C(C=C1)Br)C(=C(C=N2)N)N	5-bromo-8-methylquinoline-3,4-diamine	0	0
93611463	CC1=NC(=CC=C1)NC(=O)C(C)N2C=NC=N2	(2S)-N-(6-methylpyridin-2-yl)-2-(1,2,4-triazol-1-yl)propanamide	0	0
89748717	C1=CN=C(N=C1)NC2=NN=NC=C2	N-pyrimidin-2-yltriazin-4-amine	0	0
59348034	CNCC(C1=CC(=CC=C1)OCOC)O	1,2,2-trideuterio-1-[3-(methoxymethoxy)phenyl]-2-(methylamino)ethanol	0	0
82689863	CC(C)(CNC1CCCC2=C1C=C(S2)Br)S(=O)(=O)C	2-bromo-N-(2-methyl-2-methylsulfonylpropyl)-4,5,6,7-tetrahydro-1-benzothiophen-4-amine	0	0
96237078	C1CN2CCS(=O)CC2CC1=O	(2R,9aS)-2-oxo-3,4,6,7,9,9a-hexahydro-1H-pyrido[2,1-c][1,4]thiazin-8-one	0	0
62195309	CCCNC1=C(C(=NN1C)C)COC2=C(C=C(C=C2)Cl)C	4-[(4-chloro-2-methylphenoxy)methyl]-2,5-dimethyl-N-propylpyrazol-3-amine	0	0
